ts,side,tag,price,qty,notional,pnl,reason
2025-11-28 16:23:00+00:00,BUY,SCALP,23.11508,4.28291833729323,99.0,,SCALP_BUY
2025-11-28 16:24:00+00:00,BUY,SCALP,23.088079999999998,4.2879269302601175,99.0,,SCALP_BUY
2025-11-28 16:27:00+00:00,BUY,SCALP,23.088079999999998,4.2879269302601175,99.0,,SCALP_BUY
2025-11-28 17:06:00+00:00,SELL,SCALP_TP,23.30000064,4.28291833729323,99.69220800000001,0.5932080000000184,SCALP_TAKE_PROFIT
2025-11-28 17:06:00+00:00,SELL,SCALP_TP,23.274111765477596,4.2879269302601175,99.69789292645815,0.5988929264581628,SCALP_TAKE_PROFIT
2025-11-28 17:06:00+00:00,SELL,SCALP_TP,23.274111765477596,4.2879269302601175,99.69789292645815,0.5988929264581628,SCALP_TAKE_PROFIT
2025-11-29 06:20:00+00:00,SELL,IDLE_EXIT,24.30711326086086,2.6139457052980974,63.53747431642168,0.25288421052632515,IDLE_EXIT
